"question","references","corpus_id"
"Sinh viên có được phép sử dụng điện thoại trong giờ học theo Quy tắc ứng xử của trường Đại học Sư phạm Kỹ thuật Hưng Yên không?","[{""content"": ""Không, sinh viên không được sử dụng điện thoại trong giờ học."", ""start_index"": -1, ""end_index"": -1}]","f440fae5-2b4a-523e-96a3-0114626ad22c"
"Quy tắc ứng xử của sinh viên trường Đại học Sư phạm Kỹ thuật Hưng Yên được ban hành kèm theo quyết định số bao nhiêu?","[{""content"": ""Quy tắc ứng xử của sinh viên trường Đại học Sư phạm Kỹ thuật Hưng Yên được ban hành kèm theo Quyết định số 903/QĐ-ĐHSPKT."", ""start_index"": -1, ""end_index"": -1}]","f440fae5-2b4a-523e-96a3-0114626ad22c"
"Theo Quy tắc ứng xử của sinh viên trường Đại học Sư phạm Kỹ thuật Hưng Yên, sinh viên có trách nhiệm gì khi phát hiện các hành vi vi phạm pháp luật?","[{""content"": ""Sinh viên có trách nhiệm báo ngay cho cán bộ, giảng viên hoặc những người có trách nhiệm để kịp thời ngăn chặn, xử lý những tổ chức, cá nhân có hành vi tuyên truyền, lôi kéo sinh viên tham gia các hoạt động trái với quy định của pháp luật."", ""start_index"": 7368, ""end_index"": 7576}]","f440fae5-2b4a-523e-96a3-0114626ad22c"
"Sinh viên có được phép tổ chức các hoạt động tập thể mang danh nghĩa trường Đại học Sư phạm Kỹ thuật Hưng Yên khi chưa được sự cho phép của ai?","[{""content"": ""Không, sinh viên không được tổ chức, tham gia các hoạt động tập thể mang danh nghĩa Nhà trường khi chưa được Hiệu trưởng cho phép."", ""start_index"": 6024, ""end_index"": 6126}]","f440fae5-2b4a-523e-96a3-0114626ad22c"
"Quyết định này có hiệu lực từ ngày nào?","[{""content"": ""Quyết định này có hiệu lực kể từ ngày ký."", ""start_index"": 1164, ""end_index"": 1205}]","ef3ce54d-b3a8-58b6-b26e-cb77d20534c4"
"Ai là người chịu trách nhiệm thi hành quyết định về việc ban hành hệ thống quy trình, thủ tục giải quyết công việc tại phòng đào tạo?","[{""content"": ""Trưởng các đơn vị có liên quan chịu trách nhiệm thi hành Quyết định này."", ""start_index"": 1349, ""end_index"": 1421}]","ef3ce54d-b3a8-58b6-b26e-cb77d20534c4"
"Quyết định này được ban hành căn cứ vào những văn bản pháp luật nào liên quan đến giáo dục đại học?","[{""content"": ""Quyết định này được ban hành căn cứ Luật Giáo dục đại học số 08/2012/QH13 đã được sửa đổi, bổ sung một số điều theo Luật số 32/2013/QH13, Luật số 74/2014/QH13, Luật số 97/2015/QH13 và Luật số 34/2018/QH14; Nghị định 99/2019/NĐ-CP ngày 30 tháng 12 năm 2019 của Chính phủ Quy định chi tiết và hướng dẫn thi hành một số điều của Luật sửa đổi, bổ sung một số điều của Luật Giáo dục đại học."", ""start_index"": 201, ""end_index"": 626}]","ef3ce54d-b3a8-58b6-b26e-cb77d20534c4"
"Sinh viên muốn chuyển ngành/chuyên ngành thì nộp đơn ở đâu và thời gian trả kết quả là bao lâu?","[{""content"": ""Sinh viên học cơ sở Mỹ Hào hoặc cơ sở Hải Dương nộp đơn tại cơ sở học tập. Thời gian trả kết quả là 5 ngày làm việc hoặc theo lịch hẹn."", ""start_index"": -1, ""end_index"": -1}]","6b7d450a-e543-5d76-b830-e499398db3c5"
"Theo quy định của Trường Đại học Sư phạm Kỹ thuật Hưng Yên, chuyên viên nào phụ trách việc điều chỉnh thời khóa biểu cho giảng viên và số điện thoại liên hệ là gì?","[{""content"": ""Chuyên viên Bùi Thị Xuân Lạc, số điện thoại 0978118642 phụ trách việc điều chỉnh thời khóa biểu cho giảng viên."", ""start_index"": -1, ""end_index"": -1}]","6b7d450a-e543-5d76-b830-e499398db3c5"
"Thí sinh trúng tuyển muốn bảo lưu kết quả tuyển sinh cần nộp đơn theo mẫu nào và kèm theo những minh chứng gì?","[{""content"": ""Thí sinh cần làm đơn theo mẫu (Mẫu số: 01-PĐT), kèm theo minh chứng (Giấy báo nhập ngũ, giấy xác nhận của Trung tâm y tế cấp huyện trở lên v.v)."", ""start_index"": 5224, ""end_index"": 5356}]","6b7d450a-e543-5d76-b830-e499398db3c5"
"Sinh viên cần nộp những giấy tờ gì khi làm đơn xin nghỉ học tạm thời theo quy trình của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Sinh viên cần nộp đơn theo mẫu (Mẫu số: 02-PĐT) kèm theo các minh chứng (Bảng kết quả học tập, giấy xác nhận của Trung tâm y tế cấp huyện trở lên v.v.). Đơn phải được sự đồng ý của gia đình; xác nhận của địa phương; xác nhận của giáo viên chủ nhiệm/cố vấn học tập, khoa quản lý sinh viên."", ""start_index"": 514, ""end_index"": 784}]","542bcfbc-2332-57f2-b751-2c860b873cfc"
"Thời gian giải quyết thủ tục xin nghỉ học tạm thời tại phòng Đào tạo của Trường Đại học Sư phạm Kỹ thuật Hưng Yên là bao lâu?","[{""content"": ""Thời gian giải quyết công việc xin nghỉ học tạm thời tại phòng Đào tạo của Trường Đại học Sư phạm Kỹ thuật Hưng Yên là 05 ngày làm việc."", ""start_index"": -1, ""end_index"": -1}]","542bcfbc-2332-57f2-b751-2c860b873cfc"
"Quyết định số 327/QĐ-ĐHSPKTHY của Trường Đại học Sư phạm Kỹ thuật Hưng Yên ban hành ngày tháng năm nào?","[{""content"": ""Quyết định số 327/QĐ-ĐHSPKTHY của Trường Đại học Sư phạm Kỹ thuật Hưng Yên ban hành ngày 18 tháng 03 năm 2020."", ""start_index"": 364, ""end_index"": 405}]","542bcfbc-2332-57f2-b751-2c860b873cfc"
"Sinh viên muốn trở lại học tiếp sau khi nghỉ học tạm thời cần nộp đơn cho phòng Đào tạo trước những ngày nào trong năm?","[{""content"": ""Sinh viên cần nộp đơn trước ngày 15 tháng 07 hoặc trước ngày 15 tháng 12 hàng năm."", ""start_index"": 313, ""end_index"": 374}]","cdc049e1-422d-5d74-a4e7-9797f0e154bc"
"Theo quy trình tiếp tục học, sinh viên cần lấy mẫu đơn nào để làm đơn đề nghị tiếp tục học?","[{""content"": ""Sinh viên cần làm đơn theo Mẫu số: 03-PĐT."", ""start_index"": -1, ""end_index"": -1}]","cdc049e1-422d-5d74-a4e7-9797f0e154bc"
"Thời gian giải quyết công việc cho sinh viên tiếp tục học, kể từ khi phòng Đào tạo tiếp nhận hồ sơ đạt yêu cầu, là bao nhiêu ngày làm việc?","[{""content"": ""Thời gian giải quyết công việc là 05 ngày làm việc."", ""start_index"": 1115, ""end_index"": 1166}]","cdc049e1-422d-5d74-a4e7-9797f0e154bc"
"Sinh viên muốn học cùng lúc hai chương trình cần nộp đơn theo mẫu nào?","[{""content"": ""Sinh viên cần nộp đơn theo mẫu số 04-PĐT."", ""start_index"": -1, ""end_index"": -1}]","7cd62d7e-5497-565d-9e65-b10f41c01ac6"
"Phòng Đào tạo có trách nhiệm gì sau khi tiếp nhận hồ sơ xin học cùng lúc hai chương trình của sinh viên?","[{""content"": ""Phòng Đào tạo có trách nhiệm trình Hiệu trưởng ký quyết định cho phép sinh viên học cùng lúc 2 chương trình, nếu hồ sơ đạt yêu cầu."", ""start_index"": 1015, ""end_index"": 1094}]","7cd62d7e-5497-565d-9e65-b10f41c01ac6"
"Thời gian giải quyết công việc xét duyệt hồ sơ học cùng lúc hai chương trình là bao lâu?","[{""content"": ""Thời gian giải quyết công việc xét duyệt hồ sơ học cùng lúc hai chương trình là 05 ngày làm việc."", ""start_index"": -1, ""end_index"": -1}]","7cd62d7e-5497-565d-9e65-b10f41c01ac6"
"Sinh viên muốn chuyển cơ sở học tập tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên cần nộp đơn theo mẫu nào?","[{""content"": ""Sinh viên cần nộp đơn theo mẫu số 05-PĐT."", ""start_index"": -1, ""end_index"": -1}]","210f9a49-2383-569f-aa47-e97e13f276bf"
"Hồ sơ chuyển cơ sở học tập của sinh viên Trường Đại học Sư phạm Kỹ thuật Hưng Yên cần có những xác nhận nào?","[{""content"": ""Đơn xin chuyển cơ sở học tập phải có sự đồng ý của gia đình và xác nhận của khoa quản lý sinh viên."", ""start_index"": 500, ""end_index"": 536}]","210f9a49-2383-569f-aa47-e97e13f276bf"
"Thời gian giải quyết việc chuyển cơ sở học tập cho sinh viên Trường Đại học Sư phạm Kỹ thuật Hưng Yên là bao lâu?","[{""content"": ""Thời gian giải quyết việc chuyển cơ sở học tập là 05 ngày làm việc."", ""start_index"": -1, ""end_index"": -1}]","210f9a49-2383-569f-aa47-e97e13f276bf"
"Sinh viên muốn chuyển ngành/chuyên ngành đào tạo cần làm đơn theo mẫu nào?","[{""content"": ""Sinh viên có nguyện vọng chuyển ngành/chuyên ngành đào tạo cần làm đơn theo mẫu 06-PĐT."", ""start_index"": 299, ""end_index"": 358}]","c7f8b9f4-c1e4-5067-8893-842efe43d729"
"Thời gian giải quyết công việc chuyển trường (chuyển đi) cho sinh viên là bao lâu?","[{""content"": ""Thời gian giải quyết công việc chuyển trường (chuyển đi) cho sinh viên là 05 ngày làm việc."", ""start_index"": -1, ""end_index"": -1}]","c7f8b9f4-c1e4-5067-8893-842efe43d729"
"Sinh viên muốn được miễn học, miễn thi và công nhận điểm học phần cần nộp kèm theo những minh chứng gì?","[{""content"": ""Sinh viên cần nộp kèm theo các minh chứng như bảng điểm, chứng chỉ có chứng thực khi làm đơn đề nghị miễn học, miễn thi và công nhận điểm học phần."", ""start_index"": 3175, ""end_index"": 3237}]","c7f8b9f4-c1e4-5067-8893-842efe43d729"
"Phòng Đào tạo phối hợp với các Khoa lập danh sách sinh viên bị cảnh báo kết quả học tập, buộc thôi học dựa trên căn cứ nào?","[{""content"": ""Phòng Đào tạo phối hợp với các Khoa lập danh sách sinh viên bị cảnh báo kết quả học tập, buộc thôi học dựa trên các quy chế và quy định của Nhà trường."", ""start_index"": 4244, ""end_index"": 4360}]","c7f8b9f4-c1e4-5067-8893-842efe43d729"
"Người có nhu cầu cấp bản sao bằng tốt nghiệp từ sổ gốc cần nộp lệ phí ở đâu?","[{""content"": ""Người có nhu cầu cấp bản sao văn bằng tốt nghiệp từ sổ gốc cần nộp lệ phí cấp bản sao tại phòng Tài chính - Kế toán."", ""start_index"": -1, ""end_index"": -1}]","c7f8b9f4-c1e4-5067-8893-842efe43d729"
"Học viên muốn thay đổi tên đề tài luận văn cần thực hiện những bước nào theo quy trình của phòng Đào tạo Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Theo quy trình thay đổi/điều chỉnh tên đề tài luận văn tại phòng Đào tạo, học viên cần thực hiện các bước sau: 1. Làm đơn theo mẫu (Mẫu số: 13-PĐT) có sự đồng ý của tập thể hướng dẫn và khoa chuyên môn. 2. Nộp đơn để chuyên viên phòng Đào tạo tiếp nhận, kiểm tra. 3. Phòng Đào tạo trình Hiệu trưởng ký quyết định. 4. Nhận kết quả."", ""start_index"": 206, ""end_index"": 809}]","d71dce75-faa5-507e-a397-96c23cc002d7"
"Nghiên cứu sinh cần sử dụng mẫu đơn nào khi có nguyện vọng đề nghị gia hạn bảo vệ luận văn theo quy định của Trường Đại học Sư phạm Kỹ thuật Hưng Yên?","[{""content"": ""Nghiên cứu sinh cần sử dụng mẫu đơn số 15-PĐT khi có nguyện vọng đề nghị gia hạn bảo vệ luận văn. Đơn cần có sự đồng ý của tập thể hướng dẫn và lãnh đạo Khoa phụ trách đào tạo trước khi nộp về phòng Đào tạo."", ""start_index"": -1, ""end_index"": -1}]","d71dce75-faa5-507e-a397-96c23cc002d7"
"Giảng viên muốn đăng ký phòng học đột xuất tại Trường Đại học Sư phạm Kỹ thuật Hưng Yên cần thực hiện những bước nào?","[{""content"": ""Giảng viên muốn đăng ký phòng học đột xuất cần thực hiện các bước sau: 1. Làm đơn đề nghị theo mẫu (Mẫu số: 17-PĐT) và nộp về phòng Đào tạo. 2. Chuyên viên phòng Đào tạo tiếp nhận đơn, kiểm tra và đăng ký sử dụng phòng đột xuất trên hệ thống. 3. Nhận thông báo kết quả."", ""start_index"": 3310, ""end_index"": 3506}]","d71dce75-faa5-507e-a397-96c23cc002d7"
"Quyết định về việc ban hành chương trình đào tạo trình độ đại học chương trình kỹ sư của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có hiệu lực từ ngày nào?","[{""content"": ""Quyết định này có hiệu lực kể từ ngày kí, tức ngày 18 tháng 1 năm 2024."", ""start_index"": 1459, ""end_index"": 1499}]","7c702be8-3cbf-5532-91f9-6cce47fdfa58"
"Theo Quyết định số 1695/QĐ-ĐHSPKTHY, sinh viên khóa tuyển sinh năm nào sẽ áp dụng chương trình đào tạo trình độ đại học - chương trình kỹ sư mới được ban hành?","[{""content"": ""Chương trình kỹ sư được ban hành kèm theo Quyết định số 1695/QĐ-ĐHSPKTHY áp dụng từ khóa tuyển sinh năm 2022 trở đi."", ""start_index"": 2165, ""end_index"": 2212}]","7c702be8-3cbf-5532-91f9-6cce47fdfa58"
"Quyết định số 1695/QĐ-ĐHSPKTHY giao trách nhiệm cho các Khoa, Bộ môn phải thực hiện công việc gì sau khi Bản mô tả chương trình đào tạo được ban hành?","[{""content"": ""Các Khoa, Bộ môn có nhiệm vụ xây dựng và hoàn thiện toàn bộ đề cương chi tiết của các học phần trong chương trình đào tạo, tổ chức triển khai thực hiện để đạt được mục tiêu đào tạo."", ""start_index"": 1578, ""end_index"": 1758}]","7c702be8-3cbf-5532-91f9-6cce47fdfa58"
"Sinh viên tài năng của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có kết quả học tập loại giỏi trở lên và điểm rèn luyện loại tốt trở lên thì được hưởng mức học bổng như thế nào?","[{""content"": ""Sinh viên tài năng của Trường Đại học Sư phạm Kỹ thuật Hưng Yên có kết quả học tập đạt loại giỏi trở lên với tất cả các học phần lần 1 đạt từ 7,5 điểm trở lên và điểm rèn luyện loại tốt trở lên được hưởng học bổng với mức bằng 2 lần mức học bổng khuyến khích học tập loại Giỏi."", ""start_index"": -1, ""end_index"": -1}]","2e4e770a-2ffd-5176-826f-20644c6c085d"
